Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-276	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-275	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-274	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-273	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-272	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-271	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-270	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-269	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-268	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-267	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-266	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-265	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-264	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-263	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-262	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-261	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-260	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-259	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-258	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-257	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-256	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-255	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-254	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-253	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-252	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-251	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-250	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-249	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-248	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-247	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-246	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-245	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-244	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-243	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-242	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-241	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-240	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-239	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-238	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-237	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-236	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-235	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-234	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-233	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-232	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-231	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-230	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-229	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-228	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-227	2020-03-10	2	0	2	0	2	0	6	0	6	0.0	6	0.0		
-226	2020-03-11	4	0	2	0	4	0	12	0	6	0.0	12	0.0		
-225	2020-03-12	7	0	3	0	7	0	22	0	9	0.0	22	0.0		
-224	2020-03-13	14	0	7	0	14	0	45	0	22	0.0	45	0.0		
-223	2020-03-14	14	0	0	0	14	0	45	0	0	0.0	45	0.0		
-222	2020-03-15	14	0	0	0	14	0	45	0	0	0.0	45	0.0		
-221	2020-03-16	14	0	0	0	14	0	45	0	0	0.0	45	0.0		
-220	2020-03-17	22	0	8	0	20	0	71	0	25	0.0	64	0.0		
-219	2020-03-18	35	0	13	0	31	0	113	0	42	0.0	100	0.0		
-218	2020-03-19	58	0	23	0	51	0	188	0	74	0.0	165	0.0		
-217	2020-03-20	62	0	4	0	48	0	201	0	12	0.0	155	0.0		
-216	2020-03-21	77	0	15	0	63	0	250	0	48	0.0	204	0.0		
-215	2020-03-22	77	0	0	0	63	0	250	0	0	0.0	204	0.0		
-214	2020-03-23	85	1	8	1	71	1	276	3	25	3.248	230	3.25		
-213	2020-03-24	99	1	14	0	77	1	321	3	45	0.0	250	3.25		
-212	2020-03-25	107	2	8	1	72	2	347	6	25	3.248	233	6.5		
-211	2020-03-26	121	4	14	2	63	4	393	12	45	6.497	204	12.99		
-210	2020-03-27	143	6	22	2	81	6	464	19	71	6.497	263	19.49		
-209	2020-03-28	150	6	7	0	73	6	487	19	22	0.0	237	19.49		
-208	2020-03-29	150	6	0	0	73	6	487	19	0	0.0	237	19.49		
-207	2020-03-30	188	6	38	0	103	5	610	19	123	0.0	334	16.24		
-206	2020-03-31	211	6	23	0	112	5	685	19	74	0.0	363	16.24		
