Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent
-312	2020-01-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-311	2020-01-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-310	2020-01-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-309	2020-01-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-308	2020-01-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-307	2020-01-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-306	2020-01-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-305	2020-01-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-304	2020-01-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-303	2020-01-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-302	2020-01-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-301	2020-01-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-300	2020-01-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-299	2020-01-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-298	2020-01-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-297	2020-01-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-296	2020-01-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-295	2020-01-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-294	2020-01-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-293	2020-01-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-292	2020-01-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-291	2020-01-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-290	2020-01-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-289	2020-01-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-288	2020-01-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-287	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-286	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-285	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-284	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-283	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-282	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-281	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-280	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-279	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-278	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-277	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-276	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-275	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-274	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-273	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-272	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-271	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-270	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-269	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-268	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-267	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-266	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-265	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-264	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-263	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-262	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-261	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-260	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-259	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-258	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-257	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-256	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-255	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-254	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-253	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-252	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-251	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-250	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-249	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0		
-248	2020-03-07	1	0	1	0	1	0	5	0	5	0.0	5	0.0		
-247	2020-03-08	1	0	0	0	1	0	5	0	0	0.0	5	0.0		
-246	2020-03-09	1	0	0	0	1	0	5	0	0	0.0	5	0.0		
-245	2020-03-10	2	0	1	0	2	0	10	0	5	0.0	10	0.0		
-244	2020-03-11	2	0	0	0	2	0	10	0	0	0.0	10	0.0		
-243	2020-03-12	4	0	2	0	4	0	20	0	10	0.0	20	0.0		
-242	2020-03-13	4	0	0	0	4	0	20	0	0	0.0	20	0.0		
-241	2020-03-14	4	0	0	0	3	0	20	0	0	0.0	15	0.0		
-240	2020-03-15	4	0	0	0	3	0	20	0	0	0.0	15	0.0		
-239	2020-03-16	10	0	6	0	9	0	50	0	30	0.0	45	0.0		
-238	2020-03-17	11	0	1	0	9	0	55	0	5	0.0	45	0.0		
-237	2020-03-18	16	0	5	0	14	0	80	0	25	0.0	70	0.0		
-236	2020-03-19	22	1	6	1	18	1	110	5	30	5.011	90	5.01		
-235	2020-03-20	25	1	3	0	21	1	125	5	15	0.0	105	5.01		
-234	2020-03-21	31	1	6	0	27	1	155	5	30	0.0	135	5.01		
